杨文	四川省企业联合会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 	杨文 	先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

河北港口集团	孟	河北省 政府 新闻办 新闻 发布 处 调研员 袁金辉 下面 请 	河北 港口 集团 	 	孟 	书记 作 介绍 

秦明	四川省企业联合会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 	秦明 	先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

国机集团	何礼	四川省 副省长 彭宇行 ， 	国机 集团 	总经理 、 党委 副书记 张晓仑 ， 德阳市 代 市长 	何礼 	等 陪同 调研 

任洪斌	中国铝业集团有限公司	国务院 国资委 副主任 、 党委 委员 	任洪斌 	， 黑龙江省 副省长 沈莹 ， 	中国 铝业 集团 有限 公司 	党组 副书记 、 总经理 余德辉 ， 中国 商用 飞机 有限 责任 公司 董事长 、 党委 书记贺 东风 一同 调研 

张广智	陕西交通建设集团	7月 8日 ， 结合 “ 不 忘 初 心 、 牢记 使命 ” 主题 教育 ， 省委 常委 、 省委 组织部 部长 	张广智 	到 	陕西 交通 建设 集团 	就 进一步 加强 国企 党建 工作 进行 专题 调研 

中国建材集团	程志明	 	中国 建材 集团 	董事长 宋志平 ， 黑龙江省 领导 李海涛 、 王兆力 、 胡亚枫 、 	程志明 	， 黑龙江 省直 有关 部门 负责 同志 分别 参加 调研 

王雷	日照市盐业公司	1月 16日 ， 日照市 国资委 党委 副书记 、 调研员 	王雷 	， 副调研员 马德利到 	日照市 盐业 公司 	召集 会议 ， 通报 盐业 改革 进展 情况 ， 安排 部署 当前 有关 工作 

张广智	陕西交建集团	调研 中 ， 	张广智 	先后 来到 	陕西 交建 集团 	总部 、 西咸北 环 分公司 ， 了解 主题 教育 进展 、 党委 发挥 领导 核心 作用 、 基层 党 组织 建设 等 情况 ， 与 部分 党员 深入 交流 ， 听取 意见 建议 

郝鹏	天津医药集团金耀制剂园	九 、 	郝鹏 	强调 中央 企业 要 履行 职责 使命 推动 企业 高 质量 发展 事件 ： 7月 24日 ， 国资委 主任 	天津 医药 集团 金耀 制剂 园 	 

东航集团	近平	国资 动态 郝鹏 在 上海 调研 国有 企业 时 强调 ： 坚决 贯彻 党中央 决策 部署 更好 为 改革 发展 大局 服务 12月 1日 至 4 日 ， 国务院 国资委 党委 书记 郝鹏 赴 上海 调研 国企 国资 改革 发展 和 党 的 建设 情况 ， 并 先后 在 	东航 集团 	、 中国 远洋 海运 、 中国 宝武 、 中国 商飞 召开 座谈会 ， 强调 要 坚持 以 习 	近 平 	新时代 中国 特色 社会主义 思想 为 指导 ， 深入 贯彻 落实 习 

刘运	威海热电集团	为 深入 贯彻 全国 、 全 省 和 全 市 国企 党建 工作 会议 精神 ， 进一步 提升 国企 党建 工作 水平 ， 威海 市委 常委 、 组织 部长 	刘运 	同志 于 4月 20日 到 	威海 热电 集团 	进行 调研 ， 并 召开 威海 市属 国有 企业 党建 工作 座谈会 ， 交流 学习 党建 工作 做法 ， 对 进一步 深化 推动 市属 国有 企业 党建 工作 进行 安排 部署 

四川省企业联合会	梁勤	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 	梁勤 	先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

中唱集团公司	樊国宾	 	中唱 集团 公司 	董事长 房成义 、 总经理 	樊国宾 	等 班子 成员 陪同 调研 

时任集团纪委	张宝文	 	时任 集团 纪委 	副书记 后任 诚通 资产 党委 书记 、 总经理 的 	张宝文 	带领 集团 资产部 、 党办 和 资产 公司 相关 人员 ， 先后 五次 前往 荆门 听取 市委 、 市政府 和 职工 代表 意见 ， 实地 调研 、 核查 ， 探求 解决 方案 

华东公司	马建军	在 采访 调研 期间 ， 中国 铁建 地产 集团 副总经理 、 	华东 公司 	执行 董事 	马建军 	接受 了 中国 网 财经 等 媒体 记者 的 采访 

内蒙古诚裕信工程项目管理有限公司	雷军	神华 乌海 能源 有限 责任 公司 工程 管理部 经理 苏全喜 、 	内蒙古 诚裕 信 工程 项目 管理 有限 公司 	董事长 庞有国 、 副总经理 	雷军 	受邀 参加 调研 

安军靖	斯科公司	国资委 产权 管理局 局长 贾立克 、 国际 合作局 局长 殷长波 、 规划 发展局 副局长 孟华强 、 中广 核 办公厅 主任 胡光耀 、 铀业 公司 总经理 	安军靖 	、 	斯科 公司 	总经理 蔡于胜 、 中 交 集团 副总经理 王海怀 等 一同 参加 调研 和 座谈 

内蒙古多蒙德实业集团	石磊	全国 政协 委员 、 	内蒙古 多 蒙 德 实业 集团 	董事长 	石磊 	建议 ， 政府 应 经常 性地 组织 民营 企业家 召开 座谈会 ， 或 通过 考察 、 调研 ， 深度 掌握 企业 实际 情况 ， 这样 制定 出来 的 政策 才 能 更 对路 

刘化龙	中车株机公司	中国 驻 南非 大使馆 商务 参赞 赵中屹 ， 中国 中车 董事长 、 党委 书记 	刘化龙 	， 	中车 株机 公司 	董事长 、 党委 书记 周清 和 等 陪同 调研 

李锦	双星集团	当年 ， 	李锦 	去 到了 青岛 的 	双星 集团 	进行 42 天 的 蹲点 调研 ， 对 国有 企业 如何 实践 市场 经济 进行 了 探索 

彭华岗	中国建材集团	国资委 秘书长 	彭华岗 	， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 	党委 副书记 、 副董事长 刘志江 ， 

林展	中林·杭州千岛湖发展集团有限公司	6月 23日 ， 国务院 国有 资产 监督 管理 委员会 党委 书记 、 主任 郝鹏 ， 在 中国 林业 集团 有限 公司 党委 书记 、 董事长 宋权礼 ， 总经理 	林展 	等的 陪同 下 专程 来到 	中林·杭州 千岛湖 发展 集团 有限 公司 	， 调研 企业 党建 、 “ 不忘 初 心 、 牢记 使命 ” 主题 教育 、 企业 生产 经营 管理 和 践行 “ 两 山 理论 ” 情况 

王楚彬	建工集团	1月 18日 ， 省 国资委 副主任 王晓昀 到 粤 水电 承建 的 粤东 区域 重点 工程 练 江 流域 环保 整治 工程 项目 调研 ， 潮 南区 区委 常委 、 常务 副区长 	王楚彬 	、 总 承包 事业部 副总经理 胡顺彬 、 粤海 水 务 集团 总经理 谭奇峰 、 	建工 集团 	副总经理 黄瑛鹏 、 粤 水电 副总经理 王伟导 、 副总工程师 、 工程 管理部 经理 石爱军 及 工程 建设 公司 粤东 区域 重点 工程 项目 部 相关 人员 参加 调研 

张亚敏	四川省企业联合会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 	张亚敏 	女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

中国黄金集团有限公司	刘冰	 	中国 黄金 集团 有限 公司 	董事 、 总经理 、 党委 副书记 	刘冰 	， 中国 黄金 党委 委员 、 副总经理 杨奇 陪同 调研 

李养民	南航集团	参加 调研 的 	李养民 	还 在 参观 过程 中 ， 与 	南航 集团 	董事长 、 党组 书记 王昌顺 等 领导 就 主 基地 航空 公司 在 大兴 机场 的 有关 工作 进行 了 交流 和 经验 分享 

罗平	中国建材集团	国务院 国资委 改革 办 巡视员 尹义省 、 改革 局 副局长 林庆苗 、 国资委 改革 办 央企 组 处长 李鹏飞 ， 合肥市 领导 宁波 、 	罗平 	， 	中国 建材 集团 	副董事长 李新华 、 副总经理 常 张 利 、 董事会 秘书 、 总经理 助理 光照宇 ， 中国 建材 总院 副院长 、 总会计师 赵延敏 ， 合肥 院 党委 书记 周云峰 、 院长 朱兵 等 相关 领导 参加 了 调研 

张斌	鲁商集团银座高新店	12月 19日 ， 省 国资委 党委 书记 、 主任 	张斌 	深入 基层 党建 联系点 —— 	鲁商 集团 银座 高新店 	调研 指导 工作 ， 并 参加 高 新店 党支部 主题 党 日 活动 

翁杰明	中国建材集团	 	翁杰明 	到 	中国 建材 集团 	调研 指导 工作 来源 ： CNBM 发布 时间 ： 12月 13日 ， 国务院 国资委 副主任 

斯科公司	王海怀	国资委 产权 管理局 局长 贾立克 、 国际 合作局 局长 殷长波 、 规划 发展局 副局长 孟华强 、 中广 核 办公厅 主任 胡光耀 、 铀业 公司 总经理 安军靖 、 	斯科 公司 	总经理 蔡于胜 、 中 交 集团 副总经理 	王海怀 	等一同 参加 调研 和 座谈 

李成	建工集团	为 认真 落实 省委 省政府 关于 打好 污染 防治 攻坚战 的 要求 ， 近日 ， 省 国资委 主任 、 党委 书记 	李成 	， 副主任 、 党委 委员 黄敦新 等 一行 调研 广业 集团 、 	建工 集团 	、 粤海 控股 集团 在 揭阳 、 汕头 地区 的 环保 基础 设施 建设 情况 ， 重点 调研 了 广业 集团 普宁 垃圾 焚烧 发电 项目 、 练 江 流域 整治 环保 工程 项目 

楼阳生	焦煤集团	2017年 2月 ， 春节 后 上班 第一 天 ， 山西 省委 书记 骆惠宁 、 省长 	楼阳生 	分赴 晋城 和 	焦煤 集团 	就 推进 国企 国资 改革 进行 专题 调研 并 提出 具体 要求 ， 这 事实上 扣动 了 山西 国企 国资 改革 的 发令枪 

中国有色集团党委	梁博益	国务院 国资委 办公厅 有关 同志 ， 	中国 有色 集团 党委 	副书记 、 工会 主席 董长清 ， 纪委 书记 张贞民 ， 总经理 助理 	梁博益 	及 总部 各 部门 、 相关 出资 企业 负责 同志 参加 调研 

西蒙·伊勒玛	中土公司	访 尼 期间 ， 代表团 会见 了 尼 预算 规划部 国际 合作 司 副司长 	西蒙·伊勒玛 	、 外交 与 国际 贸易部 经济 事务 高级 经济学家 贾奈特·切坡科 里尔 ， 与 尼 中国 研究 中心 智库 学者 、 8 家 中资 企业 代表 座谈 交流 ， 介绍 国务院 参事室 的 职能 及 国务院 参事 咨询 国是 等 情况 ， 并 赴 中 地 海外 集团 在 尼 的 农业园 、 	中土 公司 	承建 的 阿布贾 城市 轻轨 铁路 、 航站楼 进行 实地 调研 和 考察 ， 了解 中国 企业 在 尼 进行 农业 合作 和 基础 设施 建设 等 情况 

中国建材集团党委	刘志江	国资委 秘书长 彭华岗 ， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 党委 	副书记 、 副董事长 	刘志江 	， 中国 建材 集团 总经理 、 中国 巨石 董事长 曹江林 ， 中国 建材 集团 副总经理 常 张 利 ， 中国 建材 集团 董事会 秘书 、 总经理 助理 光照宇 ， 中国 建材 股份 副总裁 蔡国斌 等 陪同 调研 
 

中国铁道建筑有限公司党委	庄尚	 	中国 铁道 建筑 有限 公司 党委 	书记 、 董事长 陈奋健 主持 调研 会 ， 总裁 、 执行 董事 、 党委 副书记 	庄尚 	标作 专题 汇报 

中国商用飞机有限责任公司	贺东风	国务院 国资委 副主任 、 党委 委员 任洪斌 ， 黑龙江省 副省长 沈莹 ， 中国 铝业 集团 有限 公司 党组 副书记 、 总经理 余德辉 ， 	中国 商用 飞机 有限 责任 公司 	董事长 、 党委 书记 	贺东风 	一同 调研 

郝鹏	东北轻合金有限责任公司	本报讯 2月 17日 ， 国务院 国资委 主任 、 党委 副书记 	郝鹏 	在 	东北 轻 合金 有限 责任 公司 	考察 调研 时 强调 ， 要 深入 学习 贯彻 习近平 新 时代 中国 特色 社会主义 思想 和 习近平 总书记 视察 黑龙江 时 的 重要 讲话 精神 ， 再接再厉 ， 乘势而上 ， 奋力 开创 东轻 高 质量 发展 新 局面 

陈武南	建工集团	汕头市 市长 郑剑戈 、 副市长 	陈武南 	， 潮 南区 、 潮阳 区区 委 区政府 主要 领导 、 区 相关 部门 ， 省 国资委 规划 发展 处 、 考核 分配处 ， 	建工 集团 	、 广业 集团 、 粤海 集团 等 相关 单位 参加 调研 


郝鹏	中钢南非公司	在 南 期间 ， 	郝鹏 	还 访问 了 南非 最 大 的 国有 企业 国家 电力 公司 （ Eskom ） ， 并 赴 中车 - Transnet 轨道 交通 装备 有限 公司 、 	中钢 南非 公司 	、 国家 能源 集团 龙源 南非 可 再生 能源 有限 公司 等 中央 企业 驻 南 机构 实地 调研 ， 了解 国际化 经营 情况 和 改革 发展 党建 工作 

中国新兴建设开发有限责任公司	李栋	会议 由 建委 科技处 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 	中国 新兴 建设 开发 有限 责任 公司 	副总工程师 	李栋 	， 建研 科技 股份 公司 高 性能 混凝土 研究 中心 主任 周永祥 等 审查 专家 出席 会议 
