秦明	四川省企业联合会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 	秦明 	先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 	全国/NN 工商联/NN 副主席/NN 、/PU 四川省/NR 政协/NN 副主席/NN 、/PU 省/NN 工商联/NN 主席/NN 陈放/NR 先生/NN ，/PU 中国/NR 会展/NN 经济/NN 研究会/NN 会长/NN 袁再清/NR 先生/NN ，/PU 四川省/NR 国资委/NN 党委/NN 委员/NN 、/PU 副主任/NN 	秦明/NR 	先生/NN ，/PU 四川省/NR 知识/NN 产权局/NN 副局长/NN 杨早林/NR 先生/NN ，/PU 四川省/NR 工商/NN 行政/NN 管理局/NN 商标/NN 分局/NN 局长/NN 周广平/NR 先生/NN ，/PU 四川省/NR 发展/NN 和/CC 改革/NN 委员会/NN 调研员/NN 张亚敏/NR 女士/NN ，/PU 四川省/NR 经济/NN 和/CC 信息化/NN 委员会/NN 副/JJ 调研员/NN 刘凯/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政协/NN 原/JJ 常委/NN 、/PU 省/NN 农业厅/NN 原/JJ 常务/JJ 副厅长/NN 傅志康/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政府/NN 原/JJ 副秘书长/NN 张晋川/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省人大/NR 常委会/NN 法制/NN 工作/NN 委员会/NN 原/JJ 主任/NN 杨文/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国/NN 安厅/NN 原/AD 常务/JJ 副厅长/NN 马方/NR 元/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国资委/NN 原/JJ 副主任/NN 李继郁/NR 先生/NN ，/PU 	四川省/NR 企业/NN 联合会/NN 	、/PU 四川省/NR 企业家/NN 协会/NN 副会长/NN 兼/CC 秘书长/NN 梁勤/NR 先生/NN ，/PU 四川省/NR 质量/NN 协会/NN 驻/VV 会/VV 副会长/NN 罗召贵/NR 先生/NN 等/ETC 领导/NN 及/CC 相关/JJ 政府/NN 部门/NN 负责人/NN 出席/VV 大会/NN 
国机集团	何礼	四川省 副省长 彭宇行 ， 	国机 集团 	总经理 、 党委 副书记 张晓仑 ， 德阳市 代 市长 	何礼 	等 陪同 调研 	四川省/NR 副省长/NN 彭宇行/NR ，/PU 	国机/NR 集团/NN 	总经理/NN 、/PU 党委/NN 副书记/NN 张晓仑/NR ，/PU 德阳市/NR 代/VV 市长/NN 	何礼/NR 	等/P 陪同/VV 调研/VV 
翁杰明	中国铝业青海分公司	20195月 15日 ， 国务院 国有 企业 改革 领导 小组 办公室 副主任 、 国务院 国资委 副主任 	翁杰明 	赴 中铝 集团 在青 企业 —— 	中国 铝业 青海 分公司 	进行 调研 ， 参观 了 生产 现场 ， 听取 了 企业 关于 改革 发展 和 党 的 建设 等 情况 工作 汇报 ， 并 与 企业 有关 负责 同志 进行 座谈 交流 	20195月/NT 15日/NT ，/PU 国务院/NN 国有/JJ 企业/NN 改革/NN 领导/NN 小组/NN 办公室/NN 副主任/NN 、/PU 国务院/NN 国资委/NN 副主任/NN 	翁杰明/NR 	赴/VV 中铝/NR 集团/NN 在青/JJ 企业/NN ——/PU 	中国/NR 铝业/NN 青海/NR 分公司/NN 	进行/VV 调研/NN ，/PU 参观/VV 了/AS 生产/NN 现场/NN ，/PU 听取/VV 了/AS 企业/NN 关于/P 改革/NN 发展/NN 和/CC 党/NN 的/DEG 建设/NN 等/ETC 情况/NN 工作/NN 汇报/NN ，/PU 并/CC 与/P 企业/NN 有关/VV 负责/VV 同志/NN 进行/VV 座谈/NN 交流/NN 
任洪斌	中国铝业集团有限公司	国务院 国资委 副主任 、 党委 委员 	任洪斌 	， 黑龙江省 副省长 沈莹 ， 	中国 铝业 集团 有限 公司 	党组 副书记 、 总经理 余德辉 ， 中国 商用 飞机 有限 责任 公司 董事长 、 党委 书记贺 东风 一同 调研 	国务院/NN 国资委/NN 副主任/NN 、/PU 党委/NN 委员/NN 	任洪斌/NR 	，/PU 黑龙江省/NR 副省长/NN 沈莹/NR ，/PU 	中国/NR 铝业/NR 集团/NN 有限/JJ 公司/NN 	党组/NN 副书记/NN 、/PU 总经理/NN 余德辉/NR ，/PU 中国/NR 商用/JJ 飞机/NN 有限/JJ 责任/NN 公司/NN 董事长/NN 、/PU 党委/NN 书记贺/NN 东风/NN 一同/AD 调研/VV 
张广智	陕西交通建设集团	7月 8日 ， 结合 “ 不 忘 初 心 、 牢记 使命 ” 主题 教育 ， 省委 常委 、 省委 组织部 部长 	张广智 	到 	陕西 交通 建设 集团 	就 进一步 加强 国企 党建 工作 进行 专题 调研 	7月/NT 8日/NT ，/PU 结合/VV “/PU 不/AD 忘/VV 初/AD 心/NN 、/PU 牢记/VV 使命/NN ”/PU 主题/NN 教育/NN ，/PU 省委/NN 常委/NN 、/PU 省委/NN 组织部/NN 部长/NN 	张广智/NR 	到/VV 	陕西/NR 交通/NN 建设/NN 集团/NN 	就/AD 进一步/AD 加强/VV 国企/NN 党建/NN 工作/NN 进行/VV 专题/NN 调研/NN 
中国建材集团	程志明	 	中国 建材 集团 	董事长 宋志平 ， 黑龙江省 领导 李海涛 、 王兆力 、 胡亚枫 、 	程志明 	， 黑龙江 省直 有关 部门 负责 同志 分别 参加 调研 	 	中国/NR 建材/NN 集团/NN 	董事长/NN 宋志平/NR ，/PU 黑龙江省/NR 领导/VV 李海涛/NR 、/PU 王兆力/NR 、/PU 胡亚枫/NR 、/PU 	程志明/NR 	，/PU 黑龙江/NR 省直/NN 有关/JJ 部门/NN 负责/VV 同志/NN 分别/AD 参加/VV 调研/NN 
王雷	日照市盐业公司	1月 16日 ， 日照市 国资委 党委 副书记 、 调研员 	王雷 	， 副调研员 马德利到 	日照市 盐业 公司 	召集 会议 ， 通报 盐业 改革 进展 情况 ， 安排 部署 当前 有关 工作 	1月/NT 16日/NT ，/PU 日照市/NR 国资委/NN 党委/NN 副书记/NN 、/PU 调研员/NN 	王雷/NR 	，/PU 副调研员/NN 马德利到/VV 	日照市/NR 盐业/NN 公司/NN 	召集/VV 会议/NN ，/PU 通报/VV 盐业/NN 改革/NN 进展/NN 情况/NN ，/PU 安排/VV 部署/VV 当前/NT 有关/JJ 工作/NN 
张广智	陕西交建集团	调研 中 ， 	张广智 	先后 来到 	陕西 交建 集团 	总部 、 西咸北 环 分公司 ， 了解 主题 教育 进展 、 党委 发挥 领导 核心 作用 、 基层 党 组织 建设 等 情况 ， 与 部分 党员 深入 交流 ， 听取 意见 建议 	调研/NN 中/LC ，/PU 	张广智/NR 	先后/AD 来到/VV 	陕西/NR 交建/NN 集团/NN 	总部/NN 、/PU 西咸北/NR 环/NN 分公司/NN ，/PU 了解/VV 主题/NN 教育/NN 进展/NN 、/PU 党委/NN 发挥/VV 领导/NN 核心/NN 作用/NN 、/PU 基层/NN 党/NN 组织/NN 建设/NN 等/ETC 情况/NN ，/PU 与/P 部分/CD 党员/NN 深入/AD 交流/VV ，/PU 听取/VV 意见/NN 建议/VV 
肖亚庆	天津医药集团金耀制剂园	九 、 	肖亚庆 	强调 中央 企业 要 履行 职责 使命 推动 企业 高 质量 发展 事件 ： 7月 24日 ， 国资委 主任 	天津 医药 集团 金耀 制剂 园 	 	九/CD 、/PU 	肖亚庆/NR 	强调/VV 中央/NN 企业/NN 要/VV 履行/VV 职责/NN 使命/NN 推动/VV 企业/NN 高/JJ 质量/NN 发展/NN 事件/NN ：/PU 7月/NT 24日/NT ，/PU 国资委/NN 主任/NN 	天津/NR 医药/NN 集团/NN 金耀/VV 制剂/NN 园/NN 	 
东航集团	近平	国资 动态 郝鹏 在 上海 调研 国有 企业 时 强调 ： 坚决 贯彻 党中央 决策 部署 更好 为 改革 发展 大局 服务 12月 1日 至 4 日 ， 国务院 国资委 党委 书记 郝鹏 赴 上海 调研 国企 国资 改革 发展 和 党 的 建设 情况 ， 并 先后 在 	东航 集团 	、 中国 远洋 海运 、 中国 宝武 、 中国 商飞 召开 座谈会 ， 强调 要 坚持 以 习 	近 平 	新时代 中国 特色 社会主义 思想 为 指导 ， 深入 贯彻 落实 习 	国资/NN 动态/NN 郝鹏/NR 在/P 上海/NR 调研/VV 国有/JJ 企业/NN 时/LC 强调/VV ：/PU 坚决/AD 贯彻/VV 党中央/NN 决策/NN 部署/VV 更好/AD 为/P 改革/NN 发展/VV 大局/NN 服务/NN 12月/NT 1日/NT 至/CC 4/CD 日/M ，/PU 国务院/NN 国资委/NN 党委/NN 书记/NN 郝鹏/NR 赴/VV 上海/NR 调研/VV 国企/NN 国资/NN 改革/NN 发展/NN 和/CC 党/NN 的/DEG 建设/NN 情况/NN ，/PU 并/CC 先后/AD 在/VV 	东航/NR 集团/NN 	、/PU 中国/NR 远洋/NN 海运/NN 、/PU 中国/NR 宝武/NR 、/PU 中国/NR 商飞/NR 召开/VV 座谈会/NN ，/PU 强调/VV 要/VV 坚持/VV 以/P 习/VV 	近/AD 平/VA 	新时代/NR 中国/NR 特色/NN 社会主义/NN 思想/NN 为/VC 指导/NN ，/PU 深入/AD 贯彻/VV 落实/VV 习/VV 
刘运	威海热电集团	为 深入 贯彻 全国 、 全 省 和 全 市 国企 党建 工作 会议 精神 ， 进一步 提升 国企 党建 工作 水平 ， 威海 市委 常委 、 组织 部长 	刘运 	同志 于 4月 20日 到 	威海 热电 集团 	进行 调研 ， 并 召开 威海 市属 国有 企业 党建 工作 座谈会 ， 交流 学习 党建 工作 做法 ， 对 进一步 深化 推动 市属 国有 企业 党建 工作 进行 安排 部署 	为/P 深入/VV 贯彻/VV 全国/NN 、/PU 全/DT 省/NN 和/CC 全/DT 市/NN 国企/NN 党建/NN 工作/NN 会议/NN 精神/NN ，/PU 进一步/AD 提升/VV 国企/NN 党建/NN 工作/NN 水平/NN ，/PU 威海/NR 市委/NN 常委/NN 、/PU 组织/NN 部长/NN 	刘运/NR 	同志/NN 于/P 4月/NT 20日/NT 到/VV 	威海/NR 热电/NN 集团/NN 	进行/VV 调研/NN ，/PU 并/CC 召开/VV 威海/NR 市属/JJ 国有/JJ 企业/NN 党建/NN 工作/NN 座谈会/NN ，/PU 交流/VV 学习/VV 党建/NN 工作/NN 做法/NN ，/PU 对/P 进一步/AD 深化/VV 推动/VV 市属/JJ 国有/JJ 企业/NN 党建/NN 工作/NN 进行/VV 安排/NN 部署/NN 
四川省企业联合会	梁勤	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 	梁勤 	先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 	全国/NN 工商联/NN 副主席/NN 、/PU 四川省/NR 政协/NN 副主席/NN 、/PU 省/NN 工商联/NN 主席/NN 陈放/NR 先生/NN ，/PU 中国/NR 会展/NN 经济/NN 研究会/NN 会长/NN 袁再清/NR 先生/NN ，/PU 四川省/NR 国资委/NN 党委/NN 委员/NN 、/PU 副主任/NN 秦明/NR 先生/NN ，/PU 四川省/NR 知识/NN 产权局/NN 副局长/NN 杨早林/NR 先生/NN ，/PU 四川省/NR 工商/NN 行政/NN 管理局/NN 商标/NN 分局/NN 局长/NN 周广平/NR 先生/NN ，/PU 四川省/NR 发展/NN 和/CC 改革/NN 委员会/NN 调研员/NN 张亚敏/NR 女士/NN ，/PU 四川省/NR 经济/NN 和/CC 信息化/NN 委员会/NN 副/JJ 调研员/NN 刘凯/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政协/NN 原/JJ 常委/NN 、/PU 省/NN 农业厅/NN 原/JJ 常务/JJ 副厅长/NN 傅志康/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政府/NN 原/JJ 副秘书长/NN 张晋川/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省人大/NR 常委会/NN 法制/NN 工作/NN 委员会/NN 原/JJ 主任/NN 杨文/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国/NN 安厅/NN 原/AD 常务/JJ 副厅长/NN 马方/NR 元/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国资委/NN 原/JJ 副主任/NN 李继郁/NR 先生/NN ，/PU 	四川省/NR 企业/NN 联合会/NN 	、/PU 四川省/NR 企业家/NN 协会/NN 副会长/NN 兼/CC 秘书长/NN 	梁勤/NR 	先生/NN ，/PU 四川省/NR 质量/NN 协会/NN 驻/VV 会/VV 副会长/NN 罗召贵/NR 先生/NN 等/ETC 领导/NN 及/CC 相关/JJ 政府/NN 部门/NN 负责人/NN 出席/VV 大会/NN 
郝鹏	吉林森工集团	10月 18日 ， 国务院 国资委 党委 书记 	郝鹏 	同志 到 	吉林森工 集团 	， 就 贯彻 落实 习近平 总书记 深入 推进 东北 振兴 重要 讲话 和 指示 精神 ， 推动 国有 企业 高 质量 发展 调研 指导 工作 	10月/NT 18日/NT ，/PU 国务院/NN 国资委/NN 党委/NN 书记/NN 	郝鹏/NR 	同志/NN 到/VV 	吉林森工/NR 集团/NN 	，/PU 就/AD 贯彻/VV 落实/VV 习近平/NR 总书记/NN 深入/AD 推进/VV 东北/NN 振兴/VV 重要/JJ 讲话/NN 和/CC 指示/NN 精神/NN ，/PU 推动/VV 国有/JJ 企业/NN 高/AD 质量/NN 发展/VV 调研/NN 指导/NN 工作/NN 
中唱集团公司	樊国宾	 	中唱 集团 公司 	董事长 房成义 、 总经理 	樊国宾 	等 班子 成员 陪同 调研 	 	中唱/NR 集团/NN 公司/NN 	董事长/NN 房成义/NR 、/PU 总经理/NN 	樊国宾/NR 	等/P 班子/NN 成员/NN 陪同/VV 调研/VV 
粤海水务集团	王伟导	1月 18日 ， 省 国资委 副主任 王晓昀 到 粤 水电 承建 的 粤东 区域 重点 工程 练 江 流域 环保 整治 工程 项目 调研 ， 潮 南区 区委 常委 、 常务 副区长 王楚彬 、 总 承包 事业部 副总经理 胡顺彬 、 	粤 海水 务 集团 	总经理 谭奇峰 、 建工 集团 副总经理 黄瑛鹏 、 粤 水电 副总经理 	王伟导 	、 副总工程师 、 工程 管理部 经理 石爱军 及 工程 建设 公司 粤东 区域 重点 工程 项目 部 相关 人员 参加 调研 	1月/NT 18日/NT ，/PU 省/NN 国资委/NN 副主任/NN 王晓昀/NR 到/VV 粤/NR 水电/NN 承建/VV 的/DEC 粤东/NR 区域/NN 重点/NN 工程/NN 练/VV 江/NR 流域/NN 环保/NN 整治/NN 工程/NN 项目/NN 调研/VV ，/PU 潮/NN 南区/NR 区委/NN 常委/NN 、/PU 常务/JJ 副区长/NN 王楚彬/NR 、/PU 总/JJ 承包/NN 事业部/NN 副总经理/NN 胡顺彬/NR 、/PU 	粤/NR 海水/NN 务/VV 集团/NN 	总经理/NN 谭奇峰/NR 、/PU 建工/NR 集团/NN 副总经理/NN 黄瑛鹏/NR 、/PU 粤/NR 水电/NN 副总经理/NN 	王伟导/NR 	、/PU 副总工程师/NN 、/PU 工程/NN 管理部/NN 经理/NN 石爱军/NR 及/CC 工程/NN 建设/NN 公司/NN 粤东/NR 区域/NN 重点/NN 工程/NN 项目/NN 部/NN 相关/JJ 人员/NN 参加/VV 调研/NN 
时任集团纪委	张宝文	 	时任 集团 纪委 	副书记 后任 诚通 资产 党委 书记 、 总经理 的 	张宝文 	带领 集团 资产部 、 党办 和 资产 公司 相关 人员 ， 先后 五次 前往 荆门 听取 市委 、 市政府 和 职工 代表 意见 ， 实地 调研 、 核查 ， 探求 解决 方案 	 	时任/JJ 集团/NN 纪委/NN 	副书记/NN 后任/VV 诚通/NR 资产/NN 党委/NN 书记/NN 、/PU 总经理/NN 的/DEC 	张宝文/NR 	带领/NN 集团/NN 资产部/NN 、/PU 党办/NN 和/CC 资产/NN 公司/NN 相关/JJ 人员/NN ，/PU 先后/AD 五次/AD 前往/VV 荆门/NR 听取/VV 市委/NN 、/PU 市政府/NN 和/CC 职工/NN 代表/NN 意见/NN ，/PU 实地/AD 调研/VV 、/PU 核查/NN ，/PU 探求/VV 解决/NN 方案/NN 
华东公司	马建军	在 采访 调研 期间 ， 中国 铁建 地产 集团 副总经理 、 	华东 公司 	执行 董事 	马建军 	接受 了 中国 网 财经 等 媒体 记者 的 采访 	在/P 采访/NN 调研/VV 期间/NN ，/PU 中国/NR 铁建/NN 地产/NN 集团/NN 副总经理/NN 、/PU 	华东/NR 公司/NN 	执行/VV 董事/NN 	马建军/NR 	接受/VV 了/AS 中国/NR 网/NN 财经/NN 等/ETC 媒体/NN 记者/NN 的/DEG 采访/NN 
颜宏幸	建设集团有限公司	本报讯 （ 首席 记者 	颜宏幸 	） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 童志云 ， 州委 副书记 、 州长 张秀兰 深入 州 交通 投资 	建设 集团 有限 公司 	、 水利 投资 集团 有限 公司 、 城乡 开发 投资 有限 公司 、 土地 开发 投资 有限 公司 进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 	本报讯/NR （/PU 首席/JJ 记者/NN 	颜宏幸/NR 	）/PU 为/P 加快/VV 推进/VV 州/NN 属/VV 国有/JJ 企业/NN 改革/NN ，/PU 推动/VV 国有/JJ 资产/NN 资源/NN 高效/AD 整合/VV 重组/VV ，/PU 6月/NT 14日/NT ，/PU 州委/NN 书记/NN 童志云/NR ，/PU 州委/NN 副书记/NN 、/PU 州长/NN 张秀兰/NR 深入/VV 州/NN 交通/NN 投资/NN 	建设/NN 集团/NN 有限/JJ 公司/NN 	、/PU 水利/NN 投资/NN 集团/NN 有限/JJ 公司/NN 、/PU 城乡/NN 开发/NN 投资/NN 有限/JJ 公司/NN 、/PU 土地/NN 开发/NN 投资/NN 有限/JJ 公司/NN 进行/VV 专题/NN 调研/NN ，/PU 并/CC 召开/VV 座谈会/NN ，/PU 分析/VV 当前/NT 全州/NR 国有/JJ 企业/NN 改革/NN 推进/VV 中/LC 存在/VV 的/DEC 困难/NN 和/CC 问题/NN ，/PU 对/P 深化/VV 州/NN 属/VV 国有/JJ 企业/NN 改革/NN 工作/NN 进行/VV 再/AD 安排/VV 、/PU 再/AD 部署/VV 
内蒙古诚裕信工程项目管理有限公司	雷军	神华 乌海 能源 有限 责任 公司 工程 管理部 经理 苏全喜 、 	内蒙古 诚裕 信 工程 项目 管理 有限 公司 	董事长 庞有国 、 副总经理 	雷军 	受邀 参加 调研 	神华/NR 乌海/NR 能源/NN 有限/JJ 责任/NN 公司/NN 工程/NN 管理部/NN 经理/NN 苏全喜/NR 、/PU 	内蒙古/NR 诚裕/NN 信/NN 工程/NN 项目/NN 管理/NN 有限/JJ 公司/NN 	董事长/NN 庞有国/NR 、/PU 副总经理/NN 	雷军/NR 	受邀/VV 参加/VV 调研/NN 
安军靖	斯科公司	国资委 产权 管理局 局长 贾立克 、 国际 合作局 局长 殷长波 、 规划 发展局 副局长 孟华强 、 中广 核 办公厅 主任 胡光耀 、 铀业 公司 总经理 	安军靖 	、 	斯科 公司 	总经理 蔡于胜 、 中 交 集团 副总经理 王海怀 等 一同 参加 调研 和 座谈 	国资委/NN 产权/NN 管理局/NN 局长/NN 贾立克/NR 、/PU 国际/NN 合作局/NN 局长/NN 殷长波/NR 、/PU 规划/NN 发展局/NN 副局长/NN 孟华强/NR 、/PU 中广/NR 核/NN 办公厅/NN 主任/NN 胡光耀/NR 、/PU 铀业/NN 公司/NN 总经理/NN 	安军靖/NR 	、/PU 	斯科/NR 公司/NN 	总经理/NN 蔡于胜/NR 、/PU 中/NR 交/NN 集团/NN 副总经理/NN 王海怀/NR 等/ETC 一同/AD 参加/VV 调研/NN 和/CC 座谈/NN 
内蒙古多蒙德实业集团	石磊	全国 政协 委员 、 	内蒙古 多 蒙 德 实业 集团 	董事长 	石磊 	建议 ， 政府 应 经常 性地 组织 民营 企业家 召开 座谈会 ， 或 通过 考察 、 调研 ， 深度 掌握 企业 实际 情况 ， 这样 制定 出来 的 政策 才 能 更 对路 	全国/JJ 政协/NN 委员/NN 、/PU 	内蒙古/NR 多/AD 蒙/VV 德/NR 实业/NN 集团/NN 	董事长/NN 	石磊/NN 	建议/VV ，/PU 政府/NN 应/VV 经常/AD 性地/NN 组织/NN 民营/JJ 企业家/NN 召开/VV 座谈会/NN ，/PU 或/CC 通过/P 考察/NN 、/PU 调研/VV ，/PU 深度/JJ 掌握/NN 企业/NN 实际/JJ 情况/NN ，/PU 这样/AD 制定/VV 出来/VV 的/DEC 政策/NN 才/AD 能/VV 更/AD 对路/VV 
刘化龙	中车株机公司	中国 驻 南非 大使馆 商务 参赞 赵中屹 ， 中国 中车 董事长 、 党委 书记 	刘化龙 	， 	中车 株机 公司 	董事长 、 党委 书记 周清 和 等 陪同 调研 	中国/NR 驻/VV 南非/NR 大使馆/NN 商务/NN 参赞/NN 赵中屹/NR ，/PU 中国/NR 中车/NN 董事长/NN 、/PU 党委/NN 书记/NN 	刘化龙/NR 	，/PU 	中车/NN 株机/NN 公司/NN 	董事长/NN 、/PU 党委/NN 书记/NN 周清/NR 和/CC 等/ETC 陪同/VV 调研/VV 
李锦	双星集团	当年 ， 	李锦 	去 到了 青岛 的 	双星 集团 	进行 42 天 的 蹲点 调研 ， 对 国有 企业 如何 实践 市场 经济 进行 了 探索 	当年/NT ，/PU 	李锦/NR 	去/VV 到了/P 青岛/NR 的/DEG 	双星/NR 集团/NN 	进行/VV 42/CD 天/M 的/DEC 蹲点/NN 调研/VV ，/PU 对/P 国有/JJ 企业/NN 如何/AD 实践/VV 市场/NN 经济/NN 进行/VV 了/AS 探索/NN 
郝鹏	成都举办集团	（ 中建 发展 供稿 ） 相关 报道 菲律宾 众议院 议长 阿罗约 出席 南 少林寺 片区 旧城 改造 项目 开工 奠基 仪式 	郝鹏 	调研 中国 建筑 在京 重点 项目 中国 建筑 召开 扶贫 干部 工作 座谈会 湖北省 第十五 届 运动会 在 中建 八 局 承建 的 黄石 奥林匹克 体育 中心 闭幕 首 届 中国 建筑 基础 设施 科技 创新 推进 工作 研讨 会在 	成都 举办 集团 	领导 与 11 位 参加 工会 十七 大 的 中建 代表 座谈 交流 	（/PU 中建/NR 发展/VV 供稿/NN ）/PU 相关/JJ 报道/NN 菲律宾/NR 众议院/NN 议长/NN 阿罗约/NR 出席/VV 南/NN 少林寺/NR 片区/NN 旧城/NN 改造/NN 项目/NN 开工/VV 奠基/NN 仪式/NN 	郝鹏/NR 	调研/VV 中国/NR 建筑/NN 在京/VV 重点/NN 项目/NN 中国/NR 建筑/NN 召开/VV 扶贫/JJ 干部/NN 工作/NN 座谈会/NN 湖北省/NR 第十五/OD 届/M 运动会/NN 在/P 中建/NR 八/CD 局/NN 承建/VV 的/DEC 黄石/NR 奥林匹克/NR 体育/NN 中心/NN 闭幕/VV 首/OD 届/M 中国/NR 建筑/NN 基础/NN 设施/NN 科技/NN 创新/NN 推进/VV 工作/NN 研讨/NN 会在/VV 	成都/NR 举办/VV 集团/NN 	领导/NN 与/CC 11/CD 位/M 参加/VV 工会/NN 十七/CD 大/JJ 的/DEG 中建/NR 代表/NN 座谈/NN 交流/NN 
